Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
40	0.566269	
40	0.558837	
40	0.555088	
41	0.55004	
41	0.545506	
41	0.542564	
41	0.536402	
41	0.535559	
42	0.530959	
42	0.526835	
42	0.523831	
42	0.518983	
42	0.515149	
42	0.514499	
43	0.512996	
43	0.511166	
43	0.505808	
43	0.505339	
43	0.507242	
44	0.503179	
44	0.501979	
44	0.49756	
44	0.491737	
44	0.490449	
44	0.482897	
45	0.478132	
45	0.476643	
45	0.469437	
45	0.46317	
45	0.464044	
46	0.457337	
46	0.454807	
46	0.452251	
46	0.447657	
46	0.447715	
46	0.445274	
47	0.444022	
47	0.442727	
47	0.439891	
47	0.436109	
47	0.435688	
48	0.433005	
48	0.430443	
48	0.426302	
48	0.421034	
48	0.420535	
48	0.414022	
49	0.40842	
49	0.403828	
49	0.398821	
49	0.393794	
49	0.391818	
50	0.387634	
50	0.382671	
50	0.377606	
50	0.374178	
50	0.372555	
50	0.368965	
51	0.366082	
51	0.36326	
51	0.359397	
51	0.357239	
51	0.353385	
51	0.34939	
52	0.348197	
52	0.343771	
52	0.34001	
52	0.337589	
52	0.332758	
53	0.330267	
53	0.326673	
53	0.32307	
53	0.323162	
53	0.317324	
53	0.31123	
54	0.310802	
54	0.309177	
54	0.306763	
54	0.304701	
54	0.302089	
55	0.298357	
55	0.296468	
55	0.294747	
55	0.294007	
55	0.289283	
55	0.287916	
56	0.285376	
56	0.280778	
56	0.278494	
56	0.276104	
56	0.273287	
57	0.270038	
57	0.267811	
57	0.263994	
57	0.262905	
57	0.258108	
57	0.255683	
58	0.254009	
58	0.252355	
58	0.25063	
58	0.247753	
58	0.245616	
58	0.245053	
59	0.24248	
59	0.240313	
59	0.240309	
59	0.238388	
59	0.236137	
60	0.234947	
60	0.232523	
60	0.231941	
60	0.228233	
60	0.224118	
60	0.221607	
61	0.217809	
61	0.213976	
61	0.211284	
61	0.208806	
61	0.206538	
62	0.203116	
62	0.200964	
62	0.200141	
62	0.198155	
62	0.196723	
62	0.195969	
63	0.193764	
63	0.192026	
63	0.190444	
63	0.187431	
63	0.185397	
64	0.182456	
64	0.17984	
64	0.178353	
64	0.175647	
64	0.17318	
64	0.17156	
65	0.169624	
65	0.168487	
65	0.167428	
65	0.165851	
65	0.165857	
66	0.164692	
66	0.16364	
66	0.163102	
66	0.161798	
66	0.160901	
66	0.158938	
67	0.156173	
67	0.15557	
67	0.152771	
67	0.149611	
67	0.147445	
68	0.144975	
68	0.14359	
68	0.142441	
68	0.14064	
68	0.139528	
68	0.138334	
69	0.137096	
69	0.136416	
69	0.134896	
69	0.133089	
69	0.131962	
69	0.130092	
70	0.129923	
70	0.128654	
70	0.127611	
70	0.127239	
70	0.126168	
71	0.125022	
71	0.125533	
71	0.123962	
71	0.123091	
71	0.121561	
71	0.120887	
72	0.120158	
72	0.119026	
72	0.11796	
72	0.118145	
72	0.117011	
73	0.1162	
73	0.115279	
73	0.113763	
73	0.113292	
73	0.11279	
73	0.11212	
74	0.111063	
74	0.109505	
74	0.10774	
74	0.106276	
74	0.104066	
75	0.10316	
75	0.101124	
75	0.0994888	
75	0.0991022	
75	0.0980383	
75	0.0972371	
76	0.0972531	
76	0.0968966	
76	0.0971029	
76	0.0971449	
76	0.0966136	
76	0.0965846	
77	0.0958082	
77	0.0953026	
77	0.0944382	
77	0.0929736	
77	0.0926757	
78	0.0920612	
78	0.0907739	
78	0.0903469	
78	0.0898506	
78	0.0894057	
78	0.0890536	
79	0.0883242	
79	0.0878135	
79	0.087813	
79	0.0866085	
79	0.0866272	
80	0.0859217	
80	0.0852075	
80	0.0846684	
80	0.0836543	
80	0.0826141	
80	0.0823455	
81	0.0817529	
81	0.0811999	
81	0.0809965	
81	0.0797844	
81	0.0795921	
82	0.0785627	
82	0.0786353	
82	0.0784229	
82	0.0777661	
82	0.078047	
82	0.0772282	
83	0.0758637	
83	0.0755631	
83	0.0751925	
83	0.0738464	
83	0.0733742	
84	0.0721505	
84	0.0715923	
84	0.0705492	
84	0.0692103	
84	0.068665	
84	0.0674824	
85	0.0664195	
85	0.0661793	
85	0.06601	
85	0.0647084	
85	0.0649481	
86	0.0654022	
86	0.0646855	
86	0.0641108	
86	0.063489	
86	0.0633688	
86	0.0631343	
87	0.063089	
87	0.0634858	
87	0.062998	
87	0.062459	
87	0.063011	
87	0.062542	
88	0.0624943	
88	0.0624584	
88	0.0619946	
88	0.0617334	
88	0.0600991	
89	0.0598039	
89	0.0590724	
89	0.058435	
89	0.0572953	
89	0.05596	
89	0.0545913	
90	0.0546877	
90	0.0531405	
