Óãîë, ãðàä - ÄÍ	Ñèãíàë äåòåêòîðà, î.å. - ÄÍ	
51	0.351377	
51	0.350038	
51	0.346226	
52	0.344282	
52	0.342213	
52	0.338871	
52	0.33734	
52	0.335447	
53	0.334084	
53	0.333153	
53	0.331665	
53	0.330314	
53	0.328833	
53	0.325193	
54	0.324662	
54	0.322668	
54	0.319489	
54	0.318801	
54	0.315292	
55	0.312031	
55	0.310091	
55	0.306841	
55	0.304486	
55	0.300696	
55	0.295884	
56	0.292814	
56	0.287708	
56	0.282855	
56	0.279077	
56	0.273696	
57	0.268599	
57	0.263244	
57	0.256933	
57	0.253184	
57	0.248314	
57	0.242777	
58	0.239472	
58	0.235229	
58	0.230813	
58	0.226902	
58	0.221901	
58	0.219311	
59	0.214342	
59	0.210011	
59	0.206918	
59	0.20305	
59	0.199212	
60	0.195995	
60	0.192125	
60	0.189736	
60	0.186335	
60	0.183108	
60	0.180488	
61	0.177517	
61	0.175418	
61	0.173082	
61	0.170991	
61	0.169783	
62	0.168238	
62	0.166959	
62	0.166481	
62	0.165274	
62	0.164319	
62	0.163925	
63	0.162486	
63	0.161882	
63	0.160335	
63	0.158328	
63	0.157364	
64	0.155428	
64	0.153323	
64	0.151557	
64	0.148743	
64	0.146854	
64	0.144274	
65	0.14147	
65	0.139031	
65	0.13647	
65	0.133191	
65	0.130581	
66	0.126948	
66	0.124129	
66	0.120976	
66	0.117711	
66	0.115234	
66	0.112449	
67	0.110009	
67	0.107877	
67	0.105543	
67	0.103384	
67	0.10145	
68	0.0994508	
68	0.0980653	
68	0.0966572	
68	0.0949997	
68	0.0941172	
68	0.0932516	
69	0.0922927	
69	0.0914776	
69	0.0908566	
69	0.0902209	
69	0.0894415	
69	0.0887501	
70	0.0885014	
70	0.0876222	
70	0.0870624	
70	0.0864341	
70	0.0854801	
71	0.0848194	
71	0.0841559	
71	0.0840468	
71	0.0838769	
71	0.0831613	
71	0.0823126	
72	0.0815314	
72	0.0807405	
72	0.0796094	
72	0.0785308	
72	0.0771498	
73	0.0761285	
73	0.0744256	
73	0.0731618	
73	0.0719567	
73	0.070817	
73	0.0695898	
74	0.0690739	
74	0.0680828	
